item_id,movie_title_raw,release_date,video_release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,movie_title,release_year,rating_count,average_rating,rating_std,first_rated_time,last_rated_time,genre_count,decade_group,genre_list,genre_string,popularity_group,bayesian_average_rating,is_cold_start_item,is_popular_item,is_long_tail_item
390,Fear of a Black Hat (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fear of a Black Hat,1993.0,10,3.2,1.3984,1997-09-30 16:19:00,1998-04-04 21:28:53,1,1990年代,['comedy'],comedy,冷门,3.4199,0,0,1
391,Last Action Hero (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Last Action Hero,1993.0,59,2.7458,0.9576,1997-09-20 18:05:56,1998-04-20 05:05:13,2,1990年代,"['action', 'comedy']","action, comedy",热门,2.9443,0,1,0
392,"Man Without a Face, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Man Without a Face, The",1993.0,68,3.5441,1.0138,1997-09-20 04:33:16,1998-04-22 02:50:44,1,1990年代,['drama'],drama,热门,3.5409,0,1,0
393,Mrs. Doubtfire (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mrs. Doubtfire,1993.0,192,3.4115,0.9721,1997-09-20 04:38:40,1998-04-22 04:22:13,1,1990年代,['comedy'],comedy,热门,3.4227,0,1,0
394,Radioland Murders (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Radioland%20Murders%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Radioland Murders,1994.0,12,3.3333,1.2309,1997-09-22 17:25:16,1998-03-12 18:50:27,3,1990年代,"['comedy', 'mystery', 'romance']","comedy, mystery, romance",中等,3.4562,0,0,0
395,Robin Hood: Men in Tights (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin Hood: Men in Tights,1993.0,56,2.5893,1.005,1997-09-22 19:36:45,1998-04-18 15:00:25,1,1990年代,['comedy'],comedy,热门,2.8368,0,1,0
396,Serial Mom (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994),0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Serial Mom,1994.0,54,2.8148,1.1667,1997-09-20 21:48:38,1998-04-22 04:17:01,3,1990年代,"['comedy', 'crime', 'horror']","comedy, crime, horror",中等,3.0081,0,0,0
397,Striking Distance (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striking Distance,1993.0,12,2.5833,0.9962,1997-09-20 21:56:41,1998-03-24 23:02:27,1,1990年代,['action'],action,中等,3.1749,0,0,0
398,Super Mario Bros. (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Super Mario Bros.,1993.0,26,2.0769,1.0554,1997-09-21 08:37:30,1998-04-20 14:24:28,4,1990年代,"['action', 'adventure', 'children', 'sci_fi']","action, adventure, children, sci_fi",中等,2.7086,0,0,0
399,"Three Musketeers, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Three Musketeers, The",1993.0,89,3.3034,0.9343,1997-09-20 21:57:14,1998-04-20 14:00:01,3,1990年代,"['action', 'adventure', 'comedy']","action, adventure, comedy",热门,3.345,0,1,0
400,"Little Rascals, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Little Rascals, The",1994.0,18,2.7222,1.2744,1997-09-22 19:39:39,1998-04-17 05:31:02,2,1990年代,"['children', 'comedy']","children, comedy",中等,3.1473,0,0,0
401,"Brady Bunch Movie, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brady Bunch Movie, The",1995.0,76,2.8026,1.1316,1997-09-20 21:48:14,1998-04-22 04:30:27,1,1990年代,['comedy'],comedy,热门,2.9541,0,1,0
402,Ghost (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Ghost%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,Ghost,1990.0,170,3.4647,1.0097,1997-09-20 04:32:15,1998-04-22 02:37:03,3,1990年代,"['comedy', 'romance', 'thriller']","comedy, romance, thriller",热门,3.4716,0,1,0
403,Batman (1989),1989-01-01,,http://us.imdb.com/M/title-exact?Batman%20(1989),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Batman,1989.0,201,3.4279,0.9466,1997-09-21 08:00:26,1998-04-22 02:38:50,4,1980年代,"['action', 'adventure', 'crime', 'drama']","action, adventure, crime, drama",热门,3.4371,0,1,0
404,Pinocchio (1940),1940-01-01,,http://us.imdb.com/M/title-exact?Pinocchio%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinocchio,1940.0,101,3.6733,0.8844,1997-09-20 04:41:07,1998-04-21 00:42:16,2,1940年代,"['animation', 'children']","animation, children",热门,3.6496,0,1,0
405,Mission: Impossible (1996),1996-05-22,,http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mission: Impossible,1996.0,344,3.314,0.975,1997-09-20 03:12:00,1998-04-22 17:01:27,3,1990年代,"['action', 'adventure', 'mystery']","action, adventure, mystery",热门,3.3259,0,1,0
406,Thinner (1996),1996-10-25,,http://us.imdb.com/M/title-exact?Thinner%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Thinner,1996.0,49,2.449,0.9802,1997-09-20 20:20:31,1998-04-13 02:24:11,2,1990年代,"['horror', 'thriller']","horror, thriller",中等,2.7623,0,0,0
407,Spy Hard (1996),1996-05-24,,http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spy Hard,1996.0,43,2.5116,1.0088,1997-09-20 21:51:50,1998-04-17 18:55:12,1,1990年代,['comedy'],comedy,中等,2.8349,0,0,0
408,"Close Shave, A (1995)",1996-04-28,,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Close Shave, A",1995.0,112,4.4911,0.771,1997-09-20 19:42:18,1998-04-15 23:34:08,3,1990年代,"['animation', 'comedy', 'thriller']","animation, comedy, thriller",热门,4.3455,0,1,0
409,Jack (1996),1996-08-07,,http://us.imdb.com/M/title-exact?Jack%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Jack,1996.0,70,3.1429,0.9822,1997-09-20 21:51:50,1998-04-22 04:25:22,2,1990年代,"['comedy', 'drama']","comedy, drama",热门,3.2289,0,1,0
410,Kingpin (1996),1996-07-12,,http://us.imdb.com/M/title-exact?Kingpin%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingpin,1996.0,162,3.1296,1.2165,1997-09-20 20:18:06,1998-04-18 14:55:48,1,1990年代,['comedy'],comedy,热门,3.1736,0,1,0
411,"Nutty Professor, The (1996)",1996-06-28,,"http://us.imdb.com/M/title-exact?Nutty%20Professor,%20The%20(1996)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,"Nutty Professor, The",1996.0,163,2.9141,1.0852,1997-09-20 20:20:07,1998-04-19 13:49:46,4,1990年代,"['comedy', 'fantasy', 'romance', 'sci_fi']","comedy, fantasy, romance, sci_fi",热门,2.9814,0,1,0
412,"Very Brady Sequel, A (1996)",1996-08-23,,"http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Very Brady Sequel, A",1996.0,93,2.3978,1.1339,1997-09-20 17:05:36,1998-04-17 18:53:11,1,1990年代,['comedy'],comedy,热门,2.5982,0,1,0
413,Tales from the Crypt Presents: Bordello of Blood (1996),1996-07-19,,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tales from the Crypt Presents: Bordello of Blood,1996.0,55,2.6364,1.0778,1997-09-21 09:27:34,1998-04-13 02:30:26,1,1990年代,['horror'],horror,热门,2.8747,0,1,0
414,My Favorite Year (1982),1982-01-01,,http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,My Favorite Year,1982.0,62,3.5323,0.9359,1997-09-20 19:58:46,1998-04-15 17:57:24,1,1980年代,['comedy'],comedy,热门,3.5317,0,1,0
415,"Apple Dumpling Gang, The (1975)",1975-01-01,,"http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Apple Dumpling Gang, The",1975.0,25,2.84,0.8505,1997-09-20 22:04:22,1998-04-20 14:31:42,3,1970年代,"['children', 'comedy', 'western']","children, comedy, western",中等,3.1466,0,0,0
416,Old Yeller (1957),1957-01-01,,http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Old Yeller,1957.0,64,3.4844,1.0689,1997-09-22 19:38:33,1998-04-14 04:39:31,2,1950年代,"['children', 'drama']","children, drama",热门,3.4952,0,1,0
417,"Parent Trap, The (1961)",1961-01-01,,"http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Parent Trap, The",1961.0,73,3.0959,1.016,1997-09-20 04:29:10,1998-04-22 04:22:13,2,1960年代,"['children', 'drama']","children, drama",热门,3.1892,0,1,0
418,Cinderella (1950),1950-01-01,,http://us.imdb.com/M/title-exact?Cinderella%20(1950),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cinderella,1950.0,129,3.5814,0.8988,1997-09-20 04:42:33,1998-04-22 17:30:04,3,1950年代,"['animation', 'children', 'musical']","animation, children, musical",热门,3.5745,0,1,0
419,Mary Poppins (1964),1964-01-01,,http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Mary Poppins,1964.0,178,3.7247,0.9901,1997-09-20 04:37:14,1998-04-22 04:23:21,3,1960年代,"['children', 'comedy', 'musical']","children, comedy, musical",热门,3.705,0,1,0
420,Alice in Wonderland (1951),1951-01-01,,http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alice in Wonderland,1951.0,81,3.6667,0.8515,1997-09-20 22:02:25,1998-04-19 09:49:28,3,1950年代,"['animation', 'children', 'musical']","animation, children, musical",热门,3.6396,0,1,0
421,William Shakespeare's Romeo and Juliet (1996),1996-10-25,,http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,William Shakespeare's Romeo and Juliet,1996.0,106,3.5943,1.1693,1997-09-20 04:32:15,1998-04-22 03:00:41,2,1990年代,"['drama', 'romance']","drama, romance",热门,3.5841,0,1,0
422,Aladdin and the King of Thieves (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Aladdin and the King of Thieves,1996.0,26,2.8462,1.0466,1997-09-30 16:26:07,1998-04-20 14:32:21,3,1990年代,"['animation', 'children', 'comedy']","animation, children, comedy",中等,3.1434,0,0,0
423,E.T. the Extra-Terrestrial (1982),1982-01-01,,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,E.T. the Extra-Terrestrial,1982.0,300,3.8333,1.0436,1997-09-20 04:32:40,1998-04-22 17:23:16,4,1980年代,"['children', 'drama', 'fantasy', 'sci_fi']","children, drama, fantasy, sci_fi",热门,3.8143,0,1,0
424,Children of the Corn: The Gathering (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Children of the Corn: The Gathering,1996.0,19,1.3158,0.671,1997-09-22 14:33:53,1998-04-13 01:57:04,1,1990年代,['horror'],horror,中等,2.4512,0,0,0
425,Bob Roberts (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bob Roberts,1992.0,85,3.7412,0.9899,1997-09-20 21:31:41,1998-04-06 23:11:40,1,1990年代,['comedy'],comedy,热门,3.7009,0,1,0
426,"Transformers: The Movie, The (1986)",1986-01-01,,"http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Transformers: The Movie, The",1986.0,32,2.8438,1.2472,1997-09-20 22:04:52,1998-04-15 23:35:03,6,1980年代,"['action', 'animation', 'children', 'sci_fi', 'thriller', 'war']","action, animation, children, sci_fi, thriller, war",中等,3.1077,0,0,0
427,To Kill a Mockingbird (1962),1962-01-01,,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,To Kill a Mockingbird,1962.0,219,4.2922,0.7398,1997-09-20 21:01:19,1998-04-22 02:43:39,1,1960年代,['drama'],drama,热门,4.2284,0,1,0
428,Harold and Maude (1971),1971-01-01,,http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Harold and Maude,1971.0,121,3.8182,1.0247,1997-09-20 17:58:19,1998-04-17 19:05:29,1,1970年代,['comedy'],comedy,热门,3.7773,0,1,0
429,"Day the Earth Stood Still, The (1951)",1951-01-01,,"http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Day the Earth Stood Still, The",1951.0,97,3.9381,0.8876,1997-09-20 21:29:32,1998-04-16 01:28:22,2,1950年代,"['drama', 'sci_fi']","drama, sci_fi",热门,3.8683,0,1,0
430,Duck Soup (1933),1933-01-01,,http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Duck Soup,1933.0,93,4.0,0.9891,1997-09-21 20:28:23,1998-04-11 22:28:03,2,1930年代,"['comedy', 'war']","comedy, war",热门,3.9168,0,1,0
431,Highlander (1986),1986-01-01,,http://us.imdb.com/M/title-exact?Highlander%20(1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highlander,1986.0,153,3.5359,1.0823,1997-09-20 04:42:32,1998-04-17 19:46:08,2,1980年代,"['action', 'adventure']","action, adventure",热门,3.5352,0,1,0
432,Fantasia (1940),1940-01-01,,http://us.imdb.com/M/title-exact?Fantasia%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fantasia,1940.0,174,3.7701,1.1091,1997-09-20 04:34:16,1998-04-22 04:18:48,3,1940年代,"['animation', 'children', 'musical']","animation, children, musical",热门,3.7453,0,1,0
433,Heathers (1989),1989-01-01,,http://us.imdb.com/M/title-exact?Heathers%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Heathers,1989.0,171,3.6901,1.0017,1997-09-20 19:53:53,1998-04-22 17:32:06,1,1980年代,['comedy'],comedy,热门,3.6733,0,1,0
434,Forbidden Planet (1956),1956-01-01,,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Forbidden Planet,1956.0,67,3.8358,0.8633,1997-09-21 21:16:39,1998-04-18 01:56:49,1,1950年代,['sci_fi'],sci_fi,热门,3.7655,0,1,0
435,Butch Cassidy and the Sundance Kid (1969),1969-01-01,,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Butch Cassidy and the Sundance Kid,1969.0,216,3.9491,0.8584,1997-09-20 22:16:13,1998-04-17 19:06:33,3,1960年代,"['action', 'comedy', 'western']","action, comedy, western",热门,3.9136,0,1,0
436,"American Werewolf in London, An (1981)",1981-01-01,,"http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"American Werewolf in London, An",1981.0,99,3.5354,0.9182,1997-09-20 21:58:31,1998-04-18 17:25:50,1,1980年代,['horror'],horror,热门,3.5345,0,1,0
437,Amityville 1992: It's About Time (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville 1992: It's About Time,1992.0,5,1.0,0.0,1997-09-22 18:10:58,1998-04-18 17:27:26,1,1990年代,['horror'],horror,冷门,3.0239,1,0,1
438,Amityville 3-D (1983),1983-01-01,,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville 3-D,1983.0,6,1.1667,0.4082,1997-09-22 18:10:58,1998-04-18 17:28:26,1,1980年代,['horror'],horror,冷门,2.9845,0,0,1
439,Amityville: A New Generation (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville: A New Generation,1993.0,5,1.0,0.0,1997-09-22 18:10:20,1998-04-18 17:28:00,1,1990年代,['horror'],horror,冷门,3.0239,1,0,1
440,Amityville II: The Possession (1982),1982-01-01,,http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville II: The Possession,1982.0,14,1.6429,1.0082,1997-09-22 18:09:58,1998-04-18 17:28:00,1,1980年代,['horror'],horror,中等,2.7529,0,0,0
441,"Amityville Horror, The (1979)",1979-01-01,,"http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Amityville Horror, The",1979.0,53,2.566,0.9709,1997-09-22 14:33:53,1998-04-18 17:26:43,1,1970年代,['horror'],horror,中等,2.8301,0,0,0
442,"Amityville Curse, The (1990)",1990-01-01,,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Amityville Curse, The",1990.0,4,1.25,0.5,1997-11-10 21:54:58,1998-04-18 17:28:00,1,1990年代,['horror'],horror,冷门,3.1499,1,0,1
443,"Birds, The (1963)",1963-01-01,,"http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Birds, The",1963.0,162,3.8086,0.8743,1997-09-20 21:58:12,1998-04-22 02:52:29,1,1960年代,['horror'],horror,热门,3.778,0,1,0
444,"Blob, The (1958)",1958-01-01,,"http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Blob, The",1958.0,46,2.7174,1.068,1997-09-22 18:10:59,1998-04-18 17:27:03,2,1950年代,"['horror', 'sci_fi']","horror, sci_fi",中等,2.9636,0,0,0
445,"Body Snatcher, The (1945)",1945-01-01,,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Body Snatcher, The",1945.0,22,3.5,0.8591,1997-09-22 18:07:38,1998-04-13 01:03:19,1,1940年代,['horror'],horror,中等,3.5142,0,0,0
446,Burnt Offerings (1976),1976-01-01,,http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Burnt Offerings,1976.0,9,2.4444,1.1304,1997-10-01 15:47:25,1998-04-09 14:27:00,1,1970年代,['horror'],horror,冷门,3.193,0,0,1
447,Carrie (1976),1976-01-01,,http://us.imdb.com/M/title-exact?Carrie%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Carrie,1976.0,121,3.5041,0.9842,1997-09-20 21:57:43,1998-04-22 04:14:45,1,1970年代,['horror'],horror,热门,3.5078,0,1,0
448,"Omen, The (1976)",1976-01-01,,"http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Omen, The",1976.0,85,3.3882,0.977,1997-09-20 21:58:12,1998-04-22 04:14:45,1,1970年代,['horror'],horror,热门,3.4152,0,1,0
449,Star Trek: The Motion Picture (1979),1979-01-01,,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Star Trek: The Motion Picture,1979.0,117,3.0342,1.0662,1997-09-20 19:03:10,1998-04-20 14:34:53,3,1970年代,"['action', 'adventure', 'sci_fi']","action, adventure, sci_fi",热门,3.1066,0,1,0
450,Star Trek V: The Final Frontier (1989),1989-01-01,,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Star Trek V: The Final Frontier,1989.0,63,2.3968,1.1714,1997-09-20 21:57:14,1998-04-20 14:35:31,3,1980年代,"['action', 'adventure', 'sci_fi']","action, adventure, sci_fi",热门,2.6698,0,1,0
451,Grease (1978),1978-01-01,,http://us.imdb.com/M/title-exact?Grease%20(1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Grease,1978.0,170,3.3471,1.232,1997-09-20 20:27:36,1998-04-22 02:37:03,3,1970年代,"['comedy', 'musical', 'romance']","comedy, musical, romance",热门,3.3663,0,1,0
452,Jaws 2 (1978),1978-01-01,,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jaws 2,1978.0,66,2.6667,1.086,1997-09-22 14:33:28,1998-04-13 02:28:43,2,1970年代,"['action', 'horror']","action, horror",热门,2.8674,0,1,0
453,Jaws 3-D (1983),1983-01-01,,http://us.imdb.com/M/title-exact?Jaws%203-D%20(1983),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jaws 3-D,1983.0,16,1.9375,0.9287,1997-09-22 14:33:53,1998-02-28 02:05:24,2,1980年代,"['action', 'horror']","action, horror",中等,2.8221,0,0,0
454,Bastard Out of Carolina (1996),1996-12-15,,http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bastard Out of Carolina,1996.0,16,2.875,1.0878,1997-10-01 15:57:12,1998-03-31 22:30:23,1,1990年代,['drama'],drama,中等,3.2388,0,0,0
455,Jackie Chan's First Strike (1996),1997-01-10,,http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackie Chan's First Strike,1996.0,145,3.2552,1.0722,1997-09-20 16:58:39,1998-04-17 03:25:25,1,1990年代,['action'],action,热门,3.2885,0,1,0
456,Beverly Hills Ninja (1997),1997-01-17,,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverly Hills Ninja,1997.0,48,2.3125,1.0946,1997-09-20 20:27:17,1998-03-31 23:16:14,2,1990年代,"['action', 'comedy']","action, comedy",中等,2.6705,0,0,0
457,Free Willy 3: The Rescue (1997),1997-08-08,,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Free Willy 3: The Rescue,1997.0,27,1.7407,1.0595,1997-09-22 17:57:34,1998-04-16 09:29:25,3,1990年代,"['adventure', 'children', 'drama']","adventure, children, drama",中等,2.502,0,0,0
458,Nixon (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Nixon%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nixon,1995.0,90,3.1222,1.11,1997-09-20 16:56:15,1998-04-17 03:36:06,1,1990年代,['drama'],drama,热门,3.1963,0,1,0
459,"Cry, the Beloved Country (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cry, the Beloved Country",1995.0,24,3.75,1.0321,1997-09-20 21:58:18,1998-04-22 17:03:15,1,1990年代,['drama'],drama,中等,3.6499,0,0,0
460,"Crossing Guard, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Crossing Guard, The",1995.0,28,3.0,1.0887,1997-09-21 09:30:54,1998-04-17 03:38:40,1,1990年代,['drama'],drama,中等,3.2208,0,0,0
461,Smoke (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Smoke%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Smoke,1995.0,74,3.6216,0.8058,1997-09-20 17:50:33,1998-04-17 01:54:34,1,1990年代,['drama'],drama,热门,3.6021,0,1,0
462,Like Water For Chocolate (Como agua para chocolate) (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Like Water For Chocolate (Como agua para chocolate),1992.0,148,3.8041,0.9085,1997-09-20 04:34:45,1998-04-22 17:22:21,2,1990年代,"['drama', 'romance']","drama, romance",热门,3.7715,0,1,0
