item_id,movie_title_raw,release_date,video_release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,movie_title,release_year,rating_count,average_rating,rating_std,first_rated_time,last_rated_time,genre_count,decade_group,genre_list,genre_string,popularity_group,bayesian_average_rating
301,In & Out (1997),1997-09-19,,http://us.imdb.com/Title?In+%26+Out+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,In & Out,1997.0,230,3.3043478260869565,1.099216974528379,1997-09-22 17:57:34,1998-04-22 22:22:08,1,1990s,['comedy'],comedy,Popular,3.3223888
302,L.A. Confidential (1997),1997-01-01,,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,L.A. Confidential,1997.0,297,4.161616161616162,0.8547214344736713,1997-09-28 01:08:54,1998-04-22 23:03:27,4,1990s,"['crime', 'film_noir', 'mystery', 'thriller']","crime, film_noir, mystery, thriller",Popular,4.1217577287066245
303,Ulee's Gold (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ulee's Gold,1997.0,134,3.6865671641791047,0.9688215494626323,1997-10-01 00:06:05,1998-04-22 22:11:44,1,1990s,['drama'],drama,Popular,3.6662155844155846
304,Fly Away Home (1996),1996-09-13,,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fly Away Home,1996.0,149,3.5369127516778525,0.948138217863901,1997-09-29 02:47:34,1998-04-22 03:03:45,2,1990s,"['adventure', 'children']","adventure, children",Popular,3.5360781065088753
305,"Ice Storm, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ice Storm, The",1997.0,87,3.6436781609195403,1.0112967900378032,1997-10-18 01:14:45,1998-04-22 23:04:21,1,1990s,['drama'],drama,Popular,3.622403738317757
306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997.0,96,3.9479166666666665,0.9218949782253902,1997-09-30 16:35:29,1998-04-22 23:05:47,2,1990s,"['drama', 'romance']","drama, romance",Popular,3.8758379310344826
307,"Devil's Advocate, The (1997)",1997-01-01,,"http://us.imdb.com/M/title-exact?Devil's+Advocate,+The+(1997)",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"Devil's Advocate, The",1997.0,188,3.515957446808511,0.9782449844064833,1997-10-27 20:35:46,1998-04-22 23:05:47,4,1990s,"['crime', 'horror', 'mystery', 'thriller']","crime, horror, mystery, thriller",Popular,3.517294230769231
308,FairyTale: A True Story (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Fairytale:+A+True+Story+(1997),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FairyTale: A True Story,1997.0,30,2.966666666666667,1.2726115785600323,1997-11-08 04:04:07,1998-04-22 22:33:40,3,1990s,"['children', 'drama', 'fantasy']","children, drama, fantasy",Medium,3.1919440000000003
309,Deceiver (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Liar+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Deceiver,1997.0,28,2.857142857142857,1.3530291315000689,1997-11-13 15:15:32,1998-04-04 17:43:21,1,1990s,['crime'],crime,Medium,3.1374416666666667
310,"Rainmaker, The (1997)",1997-01-01,,"http://us.imdb.com/M/title-exact?Rainmaker,+The+(1997)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Rainmaker, The",1997.0,145,3.6,0.8850612031567837,1997-11-13 16:12:02,1998-04-22 23:03:24,1,1990s,['drama'],drama,Popular,3.591498181818182
311,"Wings of the Dove, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Wings+of+the+Dove%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"Wings of the Dove, The",1997.0,75,3.68,0.9028483455902961,1997-11-13 16:47:04,1998-04-22 22:10:49,3,1990s,"['drama', 'romance', 'thriller']","drama, romance, thriller",Popular,3.6483915789473684
312,Midnight in the Garden of Good and Evil (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Midnight+in+the+Garden+of+Good+and+Evil+(1997),0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,Midnight in the Garden of Good and Evil,1997.0,80,3.1625,1.0959505440195323,1997-12-20 08:49:40,1998-04-22 22:29:43,4,1990s,"['comedy', 'crime', 'drama', 'mystery']","comedy, crime, drama, mystery",Popular,3.2359720000000003
313,Titanic (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120338,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Titanic,1997.0,350,4.2457142857142856,0.9468218160621698,1997-12-21 08:33:54,1998-04-22 23:10:38,3,1990s,"['action', 'drama', 'romance']","action, drama, romance",Popular,4.207019459459459
314,3 Ninjas: High Noon At Mega Mountain (1998),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-118539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 Ninjas: High Noon At Mega Mountain,1998.0,5,1.0,0.0,1998-01-11 17:08:05,1998-03-04 02:54:45,2,1990s,"['action', 'children']","action, children",Cold,3.0238880000000004
315,Apt Pupil (1998),1998-10-23,,http://us.imdb.com/Title?Apt+Pupil+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Apt Pupil,1998.0,160,4.1,0.8556140904041457,1998-01-03 02:17:16,1998-04-22 22:52:37,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,4.0366511111111105
316,As Good As It Gets (1997),1997-12-23,,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,As Good As It Gets,1997.0,112,4.196428571428571,0.8035875159264831,1998-02-18 20:17:14,1998-04-22 23:03:28,2,1990s,"['comedy', 'drama']","comedy, drama",Popular,4.095433333333333
317,In the Name of the Father (1993),1993-01-01,,http://us.imdb.com/M/title-exact?In%20the%20Name%20of%20the%20Father%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,In the Name of the Father,1993.0,102,3.911764705882353,0.857153257279446,1997-09-20 21:34:17,1998-04-22 23:08:21,1,1990s,['drama'],drama,Popular,3.8491573770491803
318,Schindler's List (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Schindler's List,1993.0,298,4.466442953020135,0.8291093544584511,1997-09-20 17:52:28,1998-04-22 17:13:11,2,1990s,"['drama', 'war']","drama, war",Popular,4.4075383647798745
319,Everyone Says I Love You (1996),1996-12-06,,http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Everyone Says I Love You,1996.0,168,3.2738095238095237,1.1197860197236942,1997-09-20 18:41:04,1998-04-22 02:50:44,3,1990s,"['comedy', 'musical', 'romance']","comedy, musical, romance",Popular,3.3010489361702127
320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1996-12-06,,http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Paradise Lost: The Child Murders at Robin Hood Hills,1996.0,20,4.05,1.3168942730211068,1997-09-22 18:07:38,1998-03-13 10:02:44,1,1990s,['documentary'],documentary,Medium,3.78993
321,Mother (1996),1996-12-25,,http://us.imdb.com/M/title-exact?Mother%20(1996/I),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mother,1996.0,169,3.1301775147928996,1.038359783374482,1997-09-22 17:56:12,1998-04-22 23:03:27,1,1990s,['comedy'],comedy,Popular,3.1724719576719576
322,Murder at 1600 (1997),1997-04-18,,http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Murder at 1600,1997.0,218,3.0871559633027523,0.9774980681613678,1997-09-20 16:54:09,1998-04-22 23:10:37,2,1990s,"['mystery', 'thriller']","mystery, thriller",Popular,3.124357983193277
323,Dante's Peak (1997),1997-02-07,,http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dante's Peak,1997.0,240,2.933333333333333,1.103310600750953,1997-09-20 16:54:09,1998-04-22 22:25:03,2,1990s,"['action', 'thriller']","action, thriller",Popular,2.97922
324,Lost Highway (1997),1997-02-21,,http://us.imdb.com/Title?Lost+Highway+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lost Highway,1997.0,125,3.136,1.3034940637354469,1997-09-20 20:13:39,1998-04-17 01:17:04,1,1990s,['mystery'],mystery,Popular,3.1903255172413796
325,Crash (1996),1997-03-21,,http://us.imdb.com/M/title-exact?Crash%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Crash,1996.0,128,2.546875,1.2972373734785807,1997-09-20 20:13:39,1998-04-22 23:05:46,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,2.679710810810811
326,G.I. Jane (1997),1997-01-01,,http://us.imdb.com/M/title-exact?G%2EI%2E+Jane+(1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,G.I. Jane,1997.0,175,3.36,1.1554966091655585,1997-09-22 17:54:49,1998-04-22 03:00:41,3,1990s,"['action', 'drama', 'war']","action, drama, war",Popular,3.3774215384615385
327,Cop Land (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Cop+Land+(1997),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Cop Land,1997.0,175,3.3771428571428572,1.0750797121704632,1997-09-21 04:19:53,1998-04-22 23:04:20,3,1990s,"['crime', 'drama', 'mystery']","crime, drama, mystery",Popular,3.3928061538461542
328,Conspiracy Theory (1997),1997-08-08,,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Conspiracy Theory,1997.0,295,3.4237288135593222,1.0169212879075782,1997-09-20 20:12:46,1998-04-22 23:10:38,4,1990s,"['action', 'mystery', 'romance', 'thriller']","action, mystery, romance, thriller",Popular,3.430467301587302
329,Desperate Measures (1998),1998-01-30,,http://us.imdb.com/Title?Desperate+Measures+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Desperate Measures,1998.0,45,3.3333333333333335,1.0,1997-09-21 04:20:49,1998-04-19 03:57:30,3,1990s,"['crime', 'drama', 'thriller']","crime, drama, thriller",Medium,3.3938030769230774
330,187 (1997),1997-01-01,,http://us.imdb.com/M/title-exact?187+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187,1997.0,41,3.024390243902439,1.1723439102509294,1997-09-22 17:57:20,1998-04-18 03:49:32,1,1990s,['drama'],drama,Medium,3.190118032786885
331,"Edge, The (1997)",1997-09-26,,http://us.imdb.com/M/title-exact?Edge%2C+The+(1997/I),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Edge, The",1997.0,113,3.5398230088495577,0.9357521633699705,1997-10-01 17:58:22,1998-04-22 22:22:08,2,1990s,"['adventure', 'thriller']","adventure, thriller",Popular,3.5383248120300754
332,Kiss the Girls (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Kiss+the+Girls+(1997),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Kiss the Girls,1997.0,143,3.4615384615384617,0.95511396539396,1997-09-28 15:07:17,1998-04-22 22:26:37,3,1990s,"['crime', 'drama', 'thriller']","crime, drama, thriller",Popular,3.469921472392638
333,"Game, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Game%2C+The+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Game, The",1997.0,251,3.593625498007968,1.040288038567805,1997-09-28 06:10:21,1998-04-22 23:10:38,2,1990s,"['mystery', 'thriller']","mystery, thriller",Popular,3.5889195571955717
334,U Turn (1997),1997-01-01,,http://us.imdb.com/Title?U+Turn+(1997),0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,U Turn,1997.0,64,3.359375,1.159737073377013,1997-10-09 13:07:48,1998-04-18 03:46:11,3,1990s,"['action', 'crime', 'mystery']","action, crime, mystery",Popular,3.3999666666666664
335,How to Be a Player (1997),1997-01-01,,http://us.imdb.com/M/title-exact?How+to+Be+a+Player+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,How to Be a Player,1997.0,21,2.761904761904762,1.13599128098599,1997-09-29 00:14:26,1998-04-02 06:35:18,1,1990s,['comedy'],comedy,Medium,3.1365170731707317
336,Playing God (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Playing+God+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Playing God,1997.0,43,2.627906976744186,1.2154414407541594,1997-10-28 22:34:16,1998-04-16 09:27:26,2,1990s,"['crime', 'thriller']","crime, thriller",Medium,2.91424126984127
337,"House of Yes, The (1997)",1997-01-01,,"http://us.imdb.com/M/title-exact?House+of+Yes,+The+(1997)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"House of Yes, The",1997.0,18,3.0,1.2833778958394957,1997-11-08 04:01:49,1998-04-02 19:09:37,3,1990s,"['comedy', 'drama', 'thriller']","comedy, drama, thriller",Medium,3.2788736842105264
338,Bean (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Bean+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bean,1997.0,91,2.659340659340659,1.1852780285165185,1997-11-12 19:11:13,1998-04-22 23:06:13,1,1990s,['comedy'],comedy,Popular,2.816190990990991
339,Mad City (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Mad+City+(1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mad City,1997.0,47,3.25531914893617,1.1125389119991729,1997-11-17 05:17:28,1998-04-22 03:03:45,2,1990s,"['action', 'drama']","action, drama",Medium,3.3372716417910446
340,Boogie Nights (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boogie Nights,1997.0,189,3.5873015873015874,1.175570309330037,1997-11-12 19:59:04,1998-04-22 23:04:20,1,1990s,['drama'],drama,Popular,3.581804784688995
341,Critical Care (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Critical+Care+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Critical Care,1997.0,11,3.090909090909091,1.5782614139961386,1997-11-12 19:10:25,1998-04-11 22:20:06,1,1990s,['comedy'],comedy,Medium,3.3741032258064516
342,"Man Who Knew Too Little, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Man+Who+Knew+Too+Little%2C+The+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Man Who Knew Too Little, The",1997.0,52,2.923076923076923,1.2020595699270031,1997-12-02 15:23:19,1998-04-19 03:57:55,2,1990s,"['comedy', 'mystery']","comedy, mystery",Medium,3.091627777777778
343,Alien: Resurrection (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Alien%3A+Resurrection+(1997),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Alien: Resurrection,1997.0,124,3.096774193548387,1.1506050358819508,1997-12-02 04:35:10,1998-04-18 22:25:30,3,1990s,"['action', 'horror', 'sci_fi']","action, horror, sci_fi",Popular,3.156925
344,"Apostle, The (1997)",1997-12-18,,http://us.imdb.com/M/title-exact?imdb-title-118632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Apostle, The",1997.0,55,3.6545454545454548,1.1257619940911436,1998-01-02 16:11:08,1998-04-22 22:28:58,1,1990s,['drama'],drama,Popular,3.621296
345,Deconstructing Harry (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-118954,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Deconstructing Harry,1997.0,65,3.4,1.1832159566199232,1997-12-30 20:10:23,1998-04-22 03:05:32,2,1990s,"['comedy', 'drama']","comedy, drama",Popular,3.4305552941176467
346,Jackie Brown (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119396,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Jackie Brown,1997.0,126,3.642857142857143,1.0841718366700785,1997-12-26 01:22:48,1998-04-22 23:05:47,2,1990s,"['crime', 'drama']","crime, drama",Popular,3.6273780821917807
347,Wag the Dog (1997),1998-01-09,,http://us.imdb.com/M/title-exact?imdb-title-120885,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Wag the Dog,1997.0,137,3.510948905109489,1.0718098240083007,1998-01-02 16:14:30,1998-04-22 23:03:28,2,1990s,"['comedy', 'drama']","comedy, drama",Popular,3.5133579617834396
348,Desperate Measures (1998),1998-01-30,,http://us.imdb.com/Title?Desperate+Measures+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Desperate Measures,1998.0,27,3.2962962962962963,0.9533267586887031,1997-12-27 19:15:48,1998-04-19 03:59:36,3,1990s,"['crime', 'drama', 'thriller']","crime, drama, thriller",Medium,3.395685106382979
349,Hard Rain (1998),1998-01-16,,http://us.imdb.com/M/title-exact?imdb-title-120696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hard Rain,1998.0,31,2.903225806451613,1.1359236684941296,1997-12-27 19:15:48,1998-04-18 03:50:00,2,1990s,"['action', 'thriller']","action, thriller",Medium,3.148964705882353
350,Fallen (1998),1998-01-16,,http://us.imdb.com/Title?Fallen+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Fallen,1998.0,41,3.1463414634146343,1.2157502952859214,1997-12-27 19:15:02,1998-04-22 22:29:44,3,1990s,"['action', 'mystery', 'thriller']","action, mystery, thriller",Medium,3.272085245901639
351,"Prophecy II, The (1998)",1998-01-16,,http://us.imdb.com/M/title-exact?imdb-title-119959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Prophecy II, The",1998.0,20,2.7,1.1742858972247996,1997-12-27 19:15:02,1998-04-18 03:54:43,1,1990s,['horror'],horror,Medium,3.11493
352,Spice World (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120185,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Spice World,1997.0,26,2.1153846153846154,1.5053749852292109,1997-12-27 19:15:48,1998-04-16 09:23:16,2,1990s,"['comedy', 'musical']","comedy, musical",Medium,2.7303739130434783
353,Deep Rising (1998),1998-01-30,,http://us.imdb.com/M/title-exact?imdb-title-118956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Deep Rising,1998.0,14,2.4285714285714284,1.3985864135061359,1998-01-26 00:52:39,1998-04-18 03:55:06,3,1990s,"['action', 'horror', 'sci_fi']","action, horror, sci_fi",Medium,3.0763882352941176
354,"Wedding Singer, The (1998)",1998-02-13,,http://us.imdb.com/M/title-exact?Wedding+Singer%2C+The+(1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Wedding Singer, The",1998.0,72,3.486111111111111,0.9785452778077645,1998-02-16 23:37:36,1998-04-22 23:10:37,2,1990s,"['comedy', 'romance']","comedy, romance",Popular,3.495621739130435
355,Sphere (1998),1998-02-13,,http://us.imdb.com/M/title-exact?Sphere+(1998),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Sphere,1998.0,41,2.926829268292683,1.0097089655549025,1998-02-16 03:57:31,1998-04-18 03:53:30,3,1990s,"['adventure', 'sci_fi', 'thriller']","adventure, sci_fi, thriller",Medium,3.124544262295082
356,"Client, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Client,%20The%20(1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Client, The",1994.0,97,3.381443298969072,0.8832149956394177,1997-09-20 21:31:41,1998-04-22 02:43:39,3,1990s,"['drama', 'mystery', 'thriller']","drama, mystery, thriller",Popular,3.4068136752136757
357,One Flew Over the Cuckoo's Nest (1975),1975-01-01,,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,One Flew Over the Cuckoo's Nest,1975.0,264,4.291666666666667,0.8421899451284957,1997-09-20 03:18:05,1998-04-22 02:54:05,1,1970s,['drama'],drama,Popular,4.2380183098591555
358,Spawn (1997),1997-08-01,,http://us.imdb.com/M/title-exact?Spawn+(1997/I),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spawn,1997.0,143,2.6153846153846154,1.1378449913185402,1997-09-20 20:13:39,1998-04-22 22:25:48,4,1990s,"['action', 'adventure', 'sci_fi', 'thriller']","action, adventure, sci_fi, thriller",Popular,2.7275901840490797
359,"Assignment, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Assignment%2C+The+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Assignment, The",1997.0,18,3.5,1.3394467690277296,1997-10-18 01:15:59,1998-04-08 02:25:52,1,1990s,['thriller'],thriller,Medium,3.515715789473684
360,Wonderland (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Wonderland+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wonderland,1997.0,10,3.2,1.4757295747452437,1997-11-08 04:06:45,1998-04-08 02:25:52,1,1990s,['documentary'],documentary,Cold,3.419906666666667
361,Incognito (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Incognito+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Incognito,1997.0,10,3.5,1.7159383568311668,1997-11-17 04:35:40,1998-04-08 02:25:53,2,1990s,"['crime', 'thriller']","crime, thriller",Cold,3.5199066666666665
362,Blues Brothers 2000 (1998),1998-02-06,,http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998),0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Blues Brothers 2000,1998.0,28,2.8214285714285716,1.3622848842368127,1998-02-16 19:54:04,1998-04-22 23:10:37,3,1990s,"['action', 'comedy', 'musical']","action, comedy, musical",Medium,3.1166083333333336
363,Sudden Death (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sudden Death,1995.0,47,2.723404255319149,1.036342390533303,1997-09-21 04:26:47,1998-04-17 03:45:10,1,1990s,['action'],action,Medium,2.9641373134328357
364,Ace Ventura: When Nature Calls (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ace Ventura: When Nature Calls,1995.0,37,2.675675675675676,1.1068989227681203,1997-09-20 21:46:16,1998-04-17 18:53:11,1,1990s,['comedy'],comedy,Medium,2.975389473684211
365,Powder (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Powder%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Powder,1995.0,48,3.2083333333333335,1.129080464375972,1997-09-20 04:37:14,1998-04-17 03:42:04,1,1990s,['drama'],drama,Medium,3.3029
366,Dangerous Minds (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Minds,1995.0,47,3.3404255319148937,1.0059949810722941,1997-09-21 18:57:35,1998-04-17 05:29:12,1,1990s,['drama'],drama,Medium,3.3969731343283582
367,Clueless (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clueless,1995.0,170,3.458823529411765,0.9173274944028817,1997-09-20 20:05:57,1998-04-22 02:36:12,1,1990s,['comedy'],comedy,Popular,3.466301052631579
368,Bio-Dome (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Bio-Dome%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio-Dome,1996.0,31,1.903225806451613,1.106189818240294,1997-09-30 16:04:17,1998-04-18 14:59:49,1,1990s,['comedy'],comedy,Medium,2.541121568627451
369,Black Sheep (1996),1996-02-02,,http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Sheep,1996.0,55,2.6363636363636362,1.2377344351622976,1997-09-20 21:49:02,1998-04-17 18:46:17,1,1990s,['comedy'],comedy,Popular,2.874629333333333
370,Mary Reilly (1996),1996-02-23,,http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mary Reilly,1996.0,39,2.8205128205128207,1.1669076288657099,1997-09-22 18:01:33,1998-04-06 22:48:00,2,1990s,"['drama', 'thriller']","drama, thriller",Medium,3.060969491525424
371,"Bridges of Madison County, The (1995)",1996-02-09,,"http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Bridges of Madison County, The",1995.0,67,3.1641791044776117,1.297982291112483,1997-09-24 16:02:44,1998-04-20 04:39:27,2,1990s,"['drama', 'romance']","drama, romance",Popular,3.2482436781609194
372,Jeffrey (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Jeffrey%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeffrey,1995.0,34,3.5294117647058822,0.9919461775980272,1997-09-26 19:11:38,1998-04-18 14:54:50,1,1990s,['comedy'],comedy,Medium,3.529577777777778
